id,timestamp,user,text,ticker,topic_label,engagement
topic_8141,2025-04-09T12:16:34.307150,user_960,$META guidance reported — market reaction muted,META,guidance,5
topic_8142,2024-11-14T12:16:34.307150,user_1622,$META Form 4 reported — analysts note,META,insider_trading,3
topic_8143,2025-06-06T12:16:34.307150,user_232,$GOOG buyout reported — market reaction muted,GOOG,merger,7
topic_8144,2025-08-29T12:16:34.307150,user_394,$WMT earnings reported — investors cautious,WMT,earnings,4
topic_8145,2025-01-20T12:16:34.308154,user_2296,$BAC buyout reported — investors cautious,BAC,merger,8
topic_8146,2025-05-11T12:16:34.308154,user_585,$BAC chip shortage reported — stock jumps,BAC,supply_chain,13
topic_8147,2025-03-30T12:16:34.308154,user_746,$WMT rate hike reported — investors cautious,WMT,macro,5
topic_8148,2025-02-22T12:16:34.308154,user_558,$AMZN hiring reported — market reaction muted,AMZN,hiring,11
topic_8149,2025-10-17T12:16:34.308154,user_517,$WMT fine reported — stock jumps,WMT,regulation,6
topic_8150,2025-04-17T12:16:34.308154,user_28,$NVDA estimates reported — market reaction muted,NVDA,guidance,6
topic_8151,2025-01-27T12:16:34.308154,user_1054,$MSFT released reported — investors cautious,MSFT,product_launch,8
topic_8152,2025-01-01T12:16:34.308154,user_1053,$META guidance reported — market reaction muted,META,guidance,4
topic_8153,2025-05-19T12:16:34.308154,user_1998,$WMT talent reported — stock jumps,WMT,hiring,6
topic_8154,2025-07-10T12:16:34.308154,user_1437,$GOOG hiring reported — stock jumps,GOOG,hiring,6
topic_8155,2025-10-08T12:16:34.308154,user_527,$GOOG logistics reported — stock jumps,GOOG,supply_chain,7
topic_8156,2025-03-22T12:16:34.308154,user_641,$BAC lawsuit reported — market reaction muted,BAC,regulation,12
topic_8157,2025-07-03T12:16:34.308154,user_2450,$BAC spinoff reported — market reaction muted,BAC,merger,3
topic_8158,2025-09-16T12:16:34.308154,user_96,$AAPL compliance reported — investors cautious,AAPL,regulation,4
topic_8159,2025-07-04T12:16:34.308154,user_1707,$TSLA recruitment reported — stock jumps,TSLA,hiring,5
topic_8160,2025-01-05T12:16:34.308154,user_1434,$AMZN released reported — analysts note,AMZN,product_launch,10
topic_8161,2025-03-17T12:16:34.308154,user_443,$WMT recruitment reported — market reaction muted,WMT,hiring,7
topic_8162,2025-10-16T12:16:34.308154,user_1124,$AAPL released reported — analysts note,AAPL,product_launch,8
topic_8163,2025-02-05T12:16:34.308154,user_1419,$JPM eps reported — analysts note,JPM,earnings,7
topic_8164,2025-10-22T12:16:34.308154,user_1630,$GOOG earnings reported — analysts note,GOOG,earnings,7
topic_8165,2025-04-24T12:16:34.308154,user_436,$BAC payout reported — stock jumps,BAC,dividend,7
topic_8166,2025-06-09T12:16:34.308154,user_2049,$BAC shareholder reported — analysts note,BAC,dividend,8
topic_8167,2025-02-14T12:16:34.308154,user_1661,$GOOG economy reported — stock jumps,GOOG,macro,6
topic_8168,2024-12-20T12:16:34.308154,user_1372,$META recession reported — market reaction muted,META,macro,11
topic_8169,2024-11-26T12:16:34.308154,user_926,$META payout reported — market reaction muted,META,dividend,10
topic_8170,2025-06-11T12:16:34.308154,user_746,$META cash return reported — analysts note,META,dividend,9
topic_8171,2025-04-17T12:16:34.309148,user_1016,$GOOG cash return reported — investors cautious,GOOG,dividend,13
topic_8172,2025-07-15T12:16:34.309148,user_1252,$TSLA inflation reported — analysts note,TSLA,macro,7
topic_8173,2025-06-18T12:16:34.309148,user_1943,$BAC yield reported — stock jumps,BAC,dividend,8
topic_8174,2025-08-11T12:16:34.309148,user_595,$MSFT inflation reported — analysts note,MSFT,macro,3
topic_8175,2025-09-04T12:16:34.309148,user_1276,$TSLA talent reported — investors cautious,TSLA,hiring,7
topic_8176,2024-11-25T12:16:34.309148,user_1344,$BAC revenue reported — market reaction muted,BAC,earnings,6
topic_8177,2025-08-26T12:16:34.309148,user_404,$GOOG supplier reported — stock jumps,GOOG,supply_chain,13
topic_8178,2025-02-05T12:16:34.309148,user_2195,$AMZN merger reported — stock jumps,AMZN,merger,8
topic_8179,2025-04-28T12:16:34.309148,user_1261,$AAPL probe reported — investors cautious,AAPL,regulation,6
topic_8180,2025-07-30T12:16:34.309148,user_442,$AAPL forecast reported — stock jumps,AAPL,guidance,8
topic_8181,2025-04-12T12:16:34.309148,user_1712,$META port reported — analysts note,META,supply_chain,10
topic_8182,2025-06-17T12:16:34.309148,user_1544,$GOOG buyback reported — stock jumps,GOOG,insider_trading,8
topic_8183,2024-12-08T12:16:34.309148,user_1148,$AMZN headcount reported — stock jumps,AMZN,hiring,10
topic_8184,2025-08-31T12:16:34.309148,user_437,$AAPL hiring reported — analysts note,AAPL,hiring,9
topic_8185,2025-09-21T12:16:34.309148,user_1301,$META merger reported — investors cautious,META,merger,10
topic_8186,2024-11-20T12:16:34.309148,user_2120,$BAC economy reported — market reaction muted,BAC,macro,6
topic_8187,2025-11-04T12:16:34.309148,user_432,$WMT headcount reported — investors cautious,WMT,hiring,6
topic_8188,2024-11-28T12:16:34.309148,user_751,$META spinoff reported — market reaction muted,META,merger,8
topic_8189,2025-04-05T12:16:34.309148,user_400,$JPM rollout reported — analysts note,JPM,product_launch,10
topic_8190,2025-06-07T12:16:34.309148,user_736,$MSFT dividend reported — stock jumps,MSFT,dividend,11
topic_8191,2025-02-19T12:16:34.309148,user_2234,$JPM insider sell reported — market reaction muted,JPM,insider_trading,7
topic_8192,2025-06-21T12:16:34.309148,user_108,$AMZN hiring reported — stock jumps,AMZN,hiring,9
topic_8193,2025-10-16T12:16:34.309148,user_1405,$BAC lawsuit reported — stock jumps,BAC,regulation,11
topic_8194,2025-07-10T12:16:34.309148,user_235,$WMT filing reported — market reaction muted,WMT,insider_trading,5
topic_8195,2025-06-01T12:16:34.309148,user_944,$AMZN regulatory reported — stock jumps,AMZN,regulation,8
topic_8196,2025-06-06T12:16:34.309148,user_161,$JPM gdp reported — stock jumps,JPM,macro,5
topic_8197,2025-09-23T12:16:34.310151,user_339,$AAPL estimates reported — investors cautious,AAPL,guidance,4
topic_8198,2025-08-26T12:16:34.310151,user_258,$AMZN cash return reported — stock jumps,AMZN,dividend,5
topic_8199,2025-01-20T12:16:34.310151,user_1042,$WMT forecast reported — investors cautious,WMT,guidance,3
topic_8200,2025-01-18T12:16:34.310151,user_1276,$AMZN next quarter reported — investors cautious,AMZN,guidance,8
topic_8201,2025-02-03T12:16:34.310151,user_453,$MSFT new product reported — stock jumps,MSFT,product_launch,4
topic_8202,2025-03-09T12:16:34.310151,user_1128,$WMT rate hike reported — investors cautious,WMT,macro,6
topic_8203,2025-09-24T12:16:34.310151,user_2351,$JPM revenue reported — market reaction muted,JPM,earnings,7
topic_8204,2025-01-30T12:16:34.310151,user_979,$AMZN cash return reported — market reaction muted,AMZN,dividend,7
topic_8205,2025-04-17T12:16:34.310151,user_724,$BAC yield reported — investors cautious,BAC,dividend,6
topic_8206,2025-01-31T12:16:34.310151,user_1795,$META integration reported — stock jumps,META,merger,7
topic_8207,2025-11-01T12:16:34.310151,user_499,$META spinoff reported — investors cautious,META,merger,12
topic_8208,2025-04-13T12:16:34.310151,user_448,$MSFT beat reported — investors cautious,MSFT,earnings,6
topic_8209,2025-05-25T12:16:34.310151,user_2101,$AMZN outlook reported — stock jumps,AMZN,guidance,4
topic_8210,2025-07-22T12:16:34.310151,user_624,$AMZN supplier reported — stock jumps,AMZN,supply_chain,8
topic_8211,2025-08-12T12:16:34.310151,user_658,$JPM regulatory reported — investors cautious,JPM,regulation,7
topic_8212,2024-12-04T12:16:34.310151,user_2164,$MSFT profits reported — stock jumps,MSFT,earnings,12
topic_8213,2025-04-08T12:16:34.310151,user_2017,$MSFT acquire reported — investors cautious,MSFT,merger,6
topic_8214,2025-10-13T12:16:34.310151,user_2396,$WMT cash return reported — stock jumps,WMT,dividend,8
topic_8215,2025-01-06T12:16:34.310151,user_2480,$NVDA layoff reported — analysts note,NVDA,hiring,8
topic_8216,2025-04-23T12:16:34.310151,user_760,$BAC buyback reported — stock jumps,BAC,insider_trading,14
topic_8217,2025-07-19T12:16:34.310151,user_2072,$MSFT forecast reported — investors cautious,MSFT,guidance,7
topic_8218,2025-11-11T12:16:34.310151,user_1078,$WMT eps reported — stock jumps,WMT,earnings,13
topic_8219,2025-06-09T12:16:34.310151,user_2046,$WMT forecast reported — stock jumps,WMT,guidance,5
topic_8220,2025-06-11T12:16:34.311150,user_505,$WMT shareholder reported — analysts note,WMT,dividend,2
topic_8221,2025-07-20T12:16:34.311150,user_2442,$JPM estimates reported — investors cautious,JPM,guidance,5
topic_8222,2025-10-29T12:16:34.311150,user_136,$MSFT filing reported — analysts note,MSFT,insider_trading,7
topic_8223,2025-11-08T12:16:34.311150,user_1113,$MSFT guidance reported — investors cautious,MSFT,guidance,6
topic_8224,2024-11-20T12:16:34.311150,user_2207,$AAPL deal reported — stock jumps,AAPL,merger,10
topic_8225,2025-09-30T12:16:34.311150,user_1602,$NVDA merger reported — market reaction muted,NVDA,merger,18
topic_8226,2025-09-12T12:16:34.311150,user_2130,$TSLA inflation reported — analysts note,TSLA,macro,10
topic_8227,2025-02-03T12:16:34.311150,user_1163,$TSLA layoff reported — market reaction muted,TSLA,hiring,10
topic_8228,2025-07-10T12:16:34.311150,user_1547,$NVDA fine reported — stock jumps,NVDA,regulation,9
topic_8229,2025-04-29T12:16:34.311150,user_439,$BAC q2 reported — stock jumps,BAC,earnings,10
topic_8230,2025-11-05T12:16:34.311150,user_1234,$MSFT spinoff reported — market reaction muted,MSFT,merger,6
topic_8231,2025-02-16T12:16:34.311150,user_2053,$AMZN filing reported — investors cautious,AMZN,insider_trading,7
topic_8232,2025-03-02T12:16:34.311150,user_1857,$JPM rate hike reported — market reaction muted,JPM,macro,6
topic_8233,2025-05-02T12:16:34.311150,user_2014,$GOOG insider sell reported — investors cautious,GOOG,insider_trading,8
topic_8234,2024-11-28T12:16:34.311150,user_1118,$JPM cpi reported — analysts note,JPM,macro,11
topic_8235,2025-06-06T12:16:34.311150,user_2084,$TSLA revenue reported — analysts note,TSLA,earnings,10
topic_8236,2025-02-22T12:16:34.311150,user_99,$BAC yield reported — investors cautious,BAC,dividend,6
topic_8237,2024-12-09T12:16:34.311150,user_1344,$GOOG eps reported — analysts note,GOOG,earnings,5
topic_8238,2025-01-17T12:16:34.311150,user_204,$WMT talent reported — investors cautious,WMT,hiring,7
topic_8239,2025-05-11T12:16:34.311150,user_2137,$AAPL acquire reported — investors cautious,AAPL,merger,11
topic_8240,2025-09-22T12:16:34.311150,user_1779,$WMT released reported — investors cautious,WMT,product_launch,3
topic_8241,2025-04-23T12:16:34.311150,user_369,$NVDA estimates reported — stock jumps,NVDA,guidance,10
topic_8242,2024-12-22T12:16:34.311150,user_1406,$BAC layoff reported — market reaction muted,BAC,hiring,6
topic_8243,2025-10-31T12:16:34.311150,user_137,$MSFT cash return reported — investors cautious,MSFT,dividend,5
topic_8244,2025-06-16T12:16:34.311150,user_563,$MSFT supplier reported — investors cautious,MSFT,supply_chain,6
topic_8245,2024-12-23T12:16:34.311150,user_1651,$AMZN logistics reported — market reaction muted,AMZN,supply_chain,10
topic_8246,2025-06-02T12:16:34.312148,user_1538,$NVDA lawsuit reported — market reaction muted,NVDA,regulation,4
topic_8247,2025-11-07T12:16:34.312148,user_1276,$JPM insider reported — investors cautious,JPM,insider_trading,3
topic_8248,2025-02-18T12:16:34.312148,user_1886,$TSLA integration reported — stock jumps,TSLA,merger,6
topic_8249,2025-04-26T12:16:34.312148,user_1161,$AAPL dividend reported — investors cautious,AAPL,dividend,3
topic_8250,2025-09-07T12:16:34.312148,user_2488,$AMZN buyout reported — investors cautious,AMZN,merger,7
topic_8251,2025-06-28T12:16:34.312148,user_1107,$NVDA inflation reported — investors cautious,NVDA,macro,6
topic_8252,2024-12-28T12:16:34.312148,user_127,$AAPL buyback reported — market reaction muted,AAPL,insider_trading,6
topic_8253,2024-12-17T12:16:34.312148,user_1306,$META released reported — analysts note,META,product_launch,9
topic_8254,2025-07-20T12:16:34.312148,user_37,$NVDA rollout reported — stock jumps,NVDA,product_launch,3
topic_8255,2025-06-29T12:16:34.312148,user_257,$TSLA yield reported — stock jumps,TSLA,dividend,9
topic_8256,2025-02-01T12:16:34.312148,user_782,$MSFT acquire reported — analysts note,MSFT,merger,8
topic_8257,2025-08-01T12:16:34.312148,user_1202,$JPM delay reported — market reaction muted,JPM,supply_chain,4
topic_8258,2024-12-05T12:16:34.312148,user_1633,$AMZN next quarter reported — analysts note,AMZN,guidance,6
topic_8259,2025-04-19T12:16:34.312148,user_1785,$NVDA payout reported — market reaction muted,NVDA,dividend,3
topic_8260,2025-10-06T12:16:34.312148,user_1935,$META Form 4 reported — stock jumps,META,insider_trading,5
topic_8261,2025-06-29T12:16:34.312148,user_151,$NVDA merger reported — investors cautious,NVDA,merger,17
topic_8262,2025-05-25T12:16:34.312148,user_1392,$META supplier reported — analysts note,META,supply_chain,3
topic_8263,2025-06-16T12:16:34.312148,user_1228,$TSLA fine reported — analysts note,TSLA,regulation,6
topic_8264,2025-02-25T12:16:34.312148,user_686,$GOOG buyback reported — stock jumps,GOOG,insider_trading,4
topic_8265,2025-01-18T12:16:34.312148,user_1519,$GOOG buyback reported — stock jumps,GOOG,insider_trading,6
topic_8266,2025-09-14T12:16:34.312148,user_2107,$NVDA port reported — stock jumps,NVDA,supply_chain,4
topic_8267,2025-03-18T12:16:34.312148,user_1410,$AMZN rollout reported — analysts note,AMZN,product_launch,5
topic_8268,2025-10-06T12:16:34.312148,user_913,$META buyback reported — market reaction muted,META,insider_trading,6
topic_8269,2025-08-31T12:16:34.312148,user_1229,$TSLA estimates reported — stock jumps,TSLA,guidance,7
topic_8270,2025-10-16T12:16:34.312148,user_437,$TSLA economy reported — stock jumps,TSLA,macro,7
topic_8271,2025-10-24T12:16:34.313163,user_194,$JPM new product reported — market reaction muted,JPM,product_launch,8
topic_8272,2025-10-09T12:16:34.313163,user_1601,$GOOG buyout reported — market reaction muted,GOOG,merger,7
topic_8273,2025-08-28T12:16:34.313163,user_706,$BAC delay reported — analysts note,BAC,supply_chain,12
topic_8274,2025-08-12T12:16:34.313163,user_293,$NVDA filing reported — investors cautious,NVDA,insider_trading,5
topic_8275,2025-08-22T12:16:34.313163,user_1126,$WMT supplier reported — stock jumps,WMT,supply_chain,6
topic_8276,2025-01-31T12:16:34.313163,user_570,$WMT port reported — analysts note,WMT,supply_chain,5
topic_8277,2025-01-23T12:16:34.313163,user_1658,$TSLA payout reported — investors cautious,TSLA,dividend,8
topic_8278,2025-11-07T12:16:34.313163,user_503,$MSFT filing reported — stock jumps,MSFT,insider_trading,8
topic_8279,2025-02-05T12:16:34.313163,user_1577,$JPM payout reported — analysts note,JPM,dividend,7
topic_8280,2025-06-28T12:16:34.313163,user_683,$BAC fine reported — investors cautious,BAC,regulation,9
topic_8281,2025-08-09T12:16:34.313163,user_1449,$AAPL Form 4 reported — analysts note,AAPL,insider_trading,7
topic_8282,2025-04-05T12:16:34.313163,user_500,$META port reported — stock jumps,META,supply_chain,6
topic_8283,2025-06-23T12:16:34.313163,user_1766,$JPM new product reported — analysts note,JPM,product_launch,7
topic_8284,2024-12-13T12:16:34.313163,user_2168,$WMT payout reported — stock jumps,WMT,dividend,14
topic_8285,2025-06-20T12:16:34.313163,user_1233,$META recruitment reported — stock jumps,META,hiring,10
topic_8286,2025-05-10T12:16:34.313163,user_1580,$AAPL cash return reported — market reaction muted,AAPL,dividend,3
topic_8287,2025-10-14T12:16:34.313163,user_2435,$BAC inflation reported — investors cautious,BAC,macro,2
topic_8288,2025-09-28T12:16:34.313163,user_345,$WMT cash return reported — market reaction muted,WMT,dividend,12
topic_8289,2025-10-24T12:16:34.313163,user_512,$AAPL  unveiled reported — stock jumps,AAPL,product_launch,8
topic_8290,2025-03-28T12:16:34.313163,user_727,$AMZN supplier reported — investors cautious,AMZN,supply_chain,5
topic_8291,2025-05-06T12:16:34.313163,user_1008,$GOOG chip shortage reported — investors cautious,GOOG,supply_chain,5
topic_8292,2025-10-23T12:16:34.313163,user_1038,$META rate hike reported — analysts note,META,macro,7
topic_8293,2025-11-08T12:16:34.313163,user_1911,$BAC cash return reported — investors cautious,BAC,dividend,4
topic_8294,2025-03-29T12:16:34.313163,user_1740,$GOOG headcount reported — stock jumps,GOOG,hiring,8
topic_8295,2025-09-17T12:16:34.313163,user_1739,$META probe reported — stock jumps,META,regulation,7
topic_8296,2025-04-20T12:16:34.313163,user_310,$META spinoff reported — market reaction muted,META,merger,4
topic_8297,2024-12-21T12:16:34.314151,user_398,$META probe reported — investors cautious,META,regulation,6
topic_8298,2025-08-09T12:16:34.314151,user_2262,$META recruitment reported — analysts note,META,hiring,6
topic_8299,2025-01-24T12:16:34.314151,user_1511,$NVDA logistics reported — stock jumps,NVDA,supply_chain,11
topic_8300,2025-08-24T12:16:34.314151,user_2108,$NVDA regulatory reported — investors cautious,NVDA,regulation,9
topic_8301,2025-02-23T12:16:34.314151,user_1127,$META logistics reported — market reaction muted,META,supply_chain,6
topic_8302,2025-02-16T12:16:34.314151,user_1391,$BAC compliance reported — analysts note,BAC,regulation,8
topic_8303,2024-11-21T12:16:34.314151,user_2224,$MSFT supplier reported — stock jumps,MSFT,supply_chain,4
topic_8304,2025-05-10T12:16:34.314151,user_2395,$JPM cash return reported — investors cautious,JPM,dividend,7
topic_8305,2025-03-16T12:16:34.314151,user_1647,$MSFT supplier reported — analysts note,MSFT,supply_chain,7
topic_8306,2025-07-22T12:16:34.314151,user_89,$WMT merger reported — analysts note,WMT,merger,10
topic_8307,2025-06-22T12:16:34.314151,user_214,$MSFT lawsuit reported — analysts note,MSFT,regulation,7
topic_8308,2025-07-27T12:16:34.314151,user_2000,$META supplier reported — market reaction muted,META,supply_chain,4
topic_8309,2025-11-02T12:16:34.314151,user_1231,$MSFT earnings reported — investors cautious,MSFT,earnings,6
topic_8310,2025-06-25T12:16:34.314151,user_644,$GOOG hiring reported — investors cautious,GOOG,hiring,4
topic_8311,2025-10-16T12:16:34.314151,user_981,$GOOG probe reported — stock jumps,GOOG,regulation,8
topic_8312,2025-07-16T12:16:34.314151,user_1859,$AAPL recession reported — market reaction muted,AAPL,macro,5
topic_8313,2025-06-02T12:16:34.314151,user_1312,$MSFT eps reported — investors cautious,MSFT,earnings,9
topic_8314,2025-04-03T12:16:34.314151,user_1563,$NVDA integration reported — stock jumps,NVDA,merger,5
topic_8315,2025-01-05T12:16:34.314151,user_715,$AMZN next quarter reported — analysts note,AMZN,guidance,5
topic_8316,2025-06-19T12:16:34.314151,user_2393,$AMZN guidance reported — analysts note,AMZN,guidance,10
topic_8317,2025-11-10T12:16:34.314151,user_2388,$GOOG gdp reported — stock jumps,GOOG,macro,6
topic_8318,2025-11-07T12:16:34.314151,user_450,$TSLA headcount reported — analysts note,TSLA,hiring,8
topic_8319,2025-03-05T12:16:34.314151,user_903,$META cpi reported — analysts note,META,macro,6
topic_8320,2024-12-18T12:16:34.314151,user_1644,$AAPL insider sell reported — market reaction muted,AAPL,insider_trading,4
topic_8321,2025-01-17T12:16:34.314151,user_98,$AMZN recruitment reported — analysts note,AMZN,hiring,4
topic_8322,2025-03-03T12:16:34.315150,user_1413,$BAC regulatory reported — market reaction muted,BAC,regulation,7
topic_8323,2024-11-30T12:16:34.315150,user_2001,$JPM hiring reported — investors cautious,JPM,hiring,6
topic_8324,2025-08-16T12:16:34.315150,user_22,$TSLA supplier reported — stock jumps,TSLA,supply_chain,6
topic_8325,2025-04-19T12:16:34.315150,user_409,$AAPL q1 reported — stock jumps,AAPL,earnings,1
topic_8326,2024-11-16T12:16:34.315150,user_2112,$WMT gdp reported — stock jumps,WMT,macro,6
topic_8327,2025-03-01T12:16:34.315150,user_2067,$GOOG  unveiled reported — stock jumps,GOOG,product_launch,8
topic_8328,2024-12-07T12:16:34.315150,user_2284,$TSLA released reported — analysts note,TSLA,product_launch,9
topic_8329,2025-09-24T12:16:34.315150,user_857,$AAPL insider reported — stock jumps,AAPL,insider_trading,4
topic_8330,2024-11-20T12:16:34.315150,user_384,$GOOG hiring reported — investors cautious,GOOG,hiring,3
topic_8331,2025-09-20T12:16:34.315150,user_346,$JPM compliance reported — investors cautious,JPM,regulation,9
topic_8332,2025-04-29T12:16:34.315150,user_2124,$JPM logistics reported — investors cautious,JPM,supply_chain,4
topic_8333,2025-06-26T12:16:34.315150,user_2010,$NVDA lawsuit reported — market reaction muted,NVDA,regulation,8
topic_8334,2025-07-27T12:16:34.315150,user_2347,$NVDA revenue reported — market reaction muted,NVDA,earnings,7
topic_8335,2024-12-24T12:16:34.315150,user_1825,$NVDA inflation reported — market reaction muted,NVDA,macro,6
topic_8336,2025-06-25T12:16:34.315150,user_333,$MSFT acquire reported — analysts note,MSFT,merger,6
topic_8337,2025-01-27T12:16:34.315150,user_253,$TSLA beat reported — investors cautious,TSLA,earnings,9
topic_8338,2025-08-02T12:16:34.315150,user_1254,$JPM headcount reported — stock jumps,JPM,hiring,8
topic_8339,2025-03-15T12:16:34.315150,user_1153,$META q1 reported — investors cautious,META,earnings,5
topic_8340,2025-06-02T12:16:34.315150,user_1666,$AAPL chip shortage reported — analysts note,AAPL,supply_chain,6
topic_8341,2025-03-28T12:16:34.315150,user_1632,$NVDA filing reported — market reaction muted,NVDA,insider_trading,3
topic_8342,2025-04-28T12:16:34.315150,user_2472,$JPM filing reported — stock jumps,JPM,insider_trading,6
topic_8343,2025-06-26T12:16:34.315150,user_1466,$GOOG dividend reported — stock jumps,GOOG,dividend,8
topic_8344,2024-11-21T12:16:34.315150,user_538,$MSFT hiring reported — market reaction muted,MSFT,hiring,9
topic_8345,2025-05-27T12:16:34.315150,user_119,$JPM probe reported — market reaction muted,JPM,regulation,10
topic_8346,2025-07-10T12:16:34.315150,user_1275,$AMZN deal reported — investors cautious,AMZN,merger,5
topic_8347,2025-10-03T12:16:34.315150,user_1749,$NVDA  unveiled reported — market reaction muted,NVDA,product_launch,6
topic_8348,2025-02-25T12:16:34.315150,user_30,$MSFT acquire reported — analysts note,MSFT,merger,3
topic_8349,2025-07-03T12:16:34.316153,user_1651,$MSFT dividend reported — market reaction muted,MSFT,dividend,4
topic_8350,2025-06-06T12:16:34.316153,user_2273,$JPM filing reported — market reaction muted,JPM,insider_trading,11
topic_8351,2024-11-30T12:16:34.316153,user_345,$GOOG cpi reported — stock jumps,GOOG,macro,3
topic_8352,2025-09-10T12:16:34.316153,user_1647,$GOOG forecast reported — market reaction muted,GOOG,guidance,7
topic_8353,2025-08-19T12:16:34.316153,user_1392,$WMT earnings reported — stock jumps,WMT,earnings,8
topic_8354,2024-12-08T12:16:34.316153,user_770,$BAC gdp reported — analysts note,BAC,macro,5
topic_8355,2025-09-13T12:16:34.316153,user_950,$JPM recession reported — stock jumps,JPM,macro,7
topic_8356,2025-01-21T12:16:34.316153,user_2016,$AAPL compliance reported — analysts note,AAPL,regulation,8
topic_8357,2025-11-09T12:16:34.316153,user_448,$AMZN acquire reported — investors cautious,AMZN,merger,3
topic_8358,2025-01-11T12:16:34.316153,user_1355,$WMT payout reported — investors cautious,WMT,dividend,6
topic_8359,2025-04-11T12:16:34.316153,user_1821,$META filing reported — market reaction muted,META,insider_trading,5
topic_8360,2025-08-23T12:16:34.316153,user_1907,$META supplier reported — stock jumps,META,supply_chain,7
topic_8361,2024-12-18T12:16:34.316153,user_2479,$AMZN eps reported — analysts note,AMZN,earnings,7
topic_8362,2025-02-12T12:16:34.316153,user_777,$GOOG released reported — market reaction muted,GOOG,product_launch,4
topic_8363,2025-02-19T12:16:34.316153,user_1379,$MSFT beat reported — analysts note,MSFT,earnings,6
topic_8364,2025-01-25T12:16:34.316153,user_246,$AAPL insider reported — market reaction muted,AAPL,insider_trading,9
topic_8365,2024-12-23T12:16:34.316153,user_58,$WMT new product reported — stock jumps,WMT,product_launch,7
topic_8366,2025-09-23T12:16:34.316153,user_1858,$TSLA integration reported — stock jumps,TSLA,merger,6
topic_8367,2025-09-10T12:16:34.316153,user_1144,$JPM buyout reported — market reaction muted,JPM,merger,8
topic_8368,2024-11-23T12:16:34.316153,user_583,$JPM delay reported — stock jumps,JPM,supply_chain,7
topic_8369,2025-03-08T12:16:34.316153,user_618,$MSFT compliance reported — investors cautious,MSFT,regulation,5
topic_8370,2025-08-15T12:16:34.316153,user_1604,$AMZN profits reported — stock jumps,AMZN,earnings,11
topic_8371,2025-01-29T12:16:34.316153,user_2017,$TSLA new product reported — stock jumps,TSLA,product_launch,8
topic_8372,2025-07-03T12:16:34.316153,user_1868,$WMT profits reported — analysts note,WMT,earnings,8
topic_8373,2025-05-16T12:16:34.316153,user_360,$WMT released reported — market reaction muted,WMT,product_launch,4
topic_8374,2025-06-29T12:16:34.317147,user_889,$WMT profits reported — analysts note,WMT,earnings,11
topic_8375,2025-03-25T12:16:34.317147,user_1365,$TSLA Form 4 reported — investors cautious,TSLA,insider_trading,11
topic_8376,2025-03-16T12:16:34.317147,user_490,$META forecast reported — market reaction muted,META,guidance,8
topic_8377,2025-01-21T12:16:34.317147,user_2046,$AAPL guidance reported — market reaction muted,AAPL,guidance,9
topic_8378,2025-08-03T12:16:34.317147,user_1586,$WMT compliance reported — analysts note,WMT,regulation,6
topic_8379,2025-02-28T12:16:34.317147,user_767,$TSLA q2 reported — investors cautious,TSLA,earnings,7
topic_8380,2024-12-03T12:16:34.317147,user_2172,$TSLA logistics reported — stock jumps,TSLA,supply_chain,7
topic_8381,2025-06-08T12:16:34.317147,user_861,$JPM delay reported — stock jumps,JPM,supply_chain,9
topic_8382,2025-02-17T12:16:34.317147,user_290,$MSFT Form 4 reported — analysts note,MSFT,insider_trading,5
topic_8383,2024-12-28T12:16:34.317147,user_474,$AMZN rate hike reported — investors cautious,AMZN,macro,2
topic_8384,2025-06-01T12:16:34.317147,user_1163,$META dividend reported — stock jumps,META,dividend,9
topic_8385,2025-10-17T12:16:34.317147,user_2,$META  unveiled reported — stock jumps,META,product_launch,6
topic_8386,2025-01-25T12:16:34.317147,user_2280,$MSFT buyback reported — analysts note,MSFT,insider_trading,10
topic_8387,2025-03-14T12:16:34.317147,user_746,$BAC payout reported — analysts note,BAC,dividend,9
topic_8388,2024-12-22T12:16:34.317147,user_225,$WMT eps reported — stock jumps,WMT,earnings,5
topic_8389,2025-05-08T12:16:34.317147,user_293,$TSLA new product reported — stock jumps,TSLA,product_launch,9
topic_8390,2025-01-21T12:16:34.317147,user_1545,$BAC shareholder reported — investors cautious,BAC,dividend,4
topic_8391,2024-12-19T12:16:34.317147,user_1465,$BAC supplier reported — stock jumps,BAC,supply_chain,4
topic_8392,2024-12-27T12:16:34.317147,user_1476,$NVDA supplier reported — investors cautious,NVDA,supply_chain,9
topic_8393,2025-06-28T12:16:34.317147,user_423,$TSLA outlook reported — investors cautious,TSLA,guidance,9
topic_8394,2025-04-18T12:16:34.317147,user_2,$META released reported — market reaction muted,META,product_launch,6
topic_8395,2025-08-30T12:16:34.317147,user_163,$AMZN cpi reported — investors cautious,AMZN,macro,18
topic_8396,2025-06-09T12:16:34.317147,user_1758,$MSFT port reported — stock jumps,MSFT,supply_chain,6
topic_8397,2025-09-15T12:16:34.317147,user_2016,$JPM guidance reported — analysts note,JPM,guidance,10
topic_8398,2025-04-18T12:16:34.317147,user_1276,$MSFT beat reported — investors cautious,MSFT,earnings,3
topic_8399,2025-09-25T12:16:34.318152,user_931,$TSLA  unveiled reported — investors cautious,TSLA,product_launch,4
topic_8400,2025-01-06T12:16:34.318152,user_2171,$BAC filing reported — analysts note,BAC,insider_trading,6
topic_8401,2025-06-23T12:16:34.318152,user_1249,$BAC economy reported — market reaction muted,BAC,macro,5
