id,timestamp,user,text,ticker,sector,likes,retweets,sentiment_label
sent_7605,2025-04-03T20:50:08.961202,user_1850,$GOOG solid quarter declining sales,GOOG,Financials,4,1,positive
sent_7606,2025-04-15T04:57:08.961202,user_567,Walmart Inc dividend declared analyst meeting #markets,WMT,Consumer Discretionary,4,2,neutral
sent_7607,2025-01-16T04:00:08.961202,user_1169,NVIDIA Corporation filed SEC form shares traded,NVDA,Consumer Discretionary,4,1,positive
sent_7608,2025-01-05T07:27:08.961202,user_1328,$JPM raising targets conference presentation,JPM,Semiconductors,5,3,positive
sent_7609,2025-08-04T10:19:08.961202,user_886,$GOOG declining sales market is watching #markets,GOOG,Consumer Discretionary,4,2,negative
sent_7610,2025-08-30T19:39:08.961202,user_183,$BAC shares traded shares jump,BAC,Technology,5,2,negative
sent_7611,2025-01-06T15:15:08.961202,user_464,Alphabet Inc company updates regulatory probe,GOOG,Retail,6,3,neutral
sent_7612,2024-12-15T13:32:08.961202,user_1661,$AMZN announces conference call investors are cautious,AMZN,Automotive,8,1,neutral
sent_7613,2025-10-23T02:35:08.961202,user_1947,$WMT misses estimates declining sales #markets,WMT,Consumer Staples,9,0,negative
sent_7614,2025-02-06T22:44:08.962202,user_1094,Walmart Inc supply chain issues #markets,WMT,Automotive,5,4,negative
sent_7615,2025-04-23T06:10:08.962202,user_138,$JPM dividend declared market is watching,JPM,Semiconductors,7,2,neutral
sent_7616,2025-07-27T01:10:08.962202,user_1184,$NVDA strategic acquisition,NVDA,Consumer Staples,3,1,positive
sent_7617,2024-12-06T10:06:08.962202,user_60,"Amazon.com, Inc announces conference call stock reacts",AMZN,Financials,4,2,negative
sent_7618,2024-12-13T12:51:08.962202,user_1205,Apple Inc shares traded #markets,AAPL,Automotive,4,1,neutral
sent_7619,2025-07-29T02:34:08.962202,user_867,$MSFT conference presentation company updates,MSFT,Semiconductors,3,1,positive
sent_7620,2025-10-03T13:06:08.962202,user_555,$WMT layoffs announced,WMT,Consumer Discretionary,6,1,negative
sent_7621,2025-04-20T13:39:08.962202,user_1715,$TSLA sell rating #markets,TSLA,Consumer Discretionary,8,2,negative
sent_7622,2025-10-02T23:54:08.962202,user_1601,"Amazon.com, Inc declining sales",AMZN,Semiconductors,4,0,negative
sent_7623,2025-10-19T06:52:08.962202,user_95,$WMT filed SEC form #earnings,WMT,Retail,3,1,neutral
sent_7624,2025-05-25T04:07:08.962202,user_195,"Meta Platforms, Inc bullish outlook",META,Retail,2,2,positive
sent_7625,2025-06-05T05:21:08.962202,user_1991,"Amazon.com, Inc shares traded #markets",AMZN,Consumer Discretionary,5,2,neutral
sent_7626,2025-04-30T05:07:08.962202,user_1909,$AAPL misses estimates,AAPL,Semiconductors,2,2,negative
sent_7627,2025-07-09T21:07:08.962202,user_1859,"Meta Platforms, Inc revenue miss #markets",META,Financials,7,2,negative
sent_7628,2025-02-08T18:42:08.962202,user_676,$GOOG revenue miss mixed signals,GOOG,Financials,5,3,negative
sent_7629,2025-05-21T10:35:08.963197,user_1273,$GOOG strong buy stock reacts #markets,GOOG,Consumer Discretionary,7,3,positive
sent_7630,2025-05-29T17:02:08.963197,user_1008,Microsoft Corporation analyst meeting strong earnings,MSFT,Technology,6,2,positive
sent_7631,2025-05-31T02:44:08.963197,user_688,$AMZN revenue growth according to sources #markets #earnings,AMZN,Financials,7,1,positive
sent_7632,2025-03-22T04:06:08.963197,user_715,$TSLA bullish outlook #markets,TSLA,Technology,9,1,positive
sent_7633,2025-10-24T14:03:08.963197,user_761,$NVDA weak guidance investors are cautious,NVDA,Semiconductors,6,5,negative
sent_7634,2025-05-06T04:01:08.963197,user_1075,$GOOG expansion plans according to sources,GOOG,Automotive,5,4,positive
sent_7635,2025-02-06T09:03:08.963197,user_1829,"Tesla, Inc announces conference call on the news",TSLA,Technology,4,1,neutral
sent_7636,2025-06-14T14:06:08.963197,user_157,Alphabet Inc sell rating downgrade,GOOG,Retail,3,0,negative
sent_7637,2025-11-11T15:04:08.963197,user_125,$MSFT dividend declared dividend declared,MSFT,Consumer Discretionary,10,4,neutral
sent_7638,2025-09-22T09:13:08.963197,user_161,Microsoft Corporation analyst meeting #markets,MSFT,Automotive,5,4,neutral
sent_7639,2025-07-19T09:04:08.963197,user_1646,NVIDIA Corporation losses widen revenue miss,NVDA,Financials,6,1,negative
sent_7640,2025-05-10T02:40:08.963197,user_520,$NVDA profit warning stock reacts,NVDA,Automotive,0,2,negative
sent_7641,2025-10-19T16:47:08.963197,user_433,$NVDA announces conference call #markets,NVDA,Consumer Staples,10,2,neutral
sent_7642,2024-12-07T11:02:08.963197,user_409,$WMT filed SEC form shares jump,WMT,Consumer Staples,5,2,neutral
sent_7643,2025-09-21T00:01:08.963197,user_1992,$WMT bullish outlook,WMT,Financials,3,0,positive
sent_7644,2024-11-15T01:54:08.963197,user_37,$META announces conference call shares jump,META,Technology,2,3,positive
sent_7645,2025-08-25T14:12:08.964197,user_1693,"Meta Platforms, Inc solid quarter in after-hours trading",META,Retail,4,1,positive
sent_7646,2025-03-05T02:10:08.964197,user_709,$MSFT dividend declared,MSFT,Automotive,4,2,neutral
sent_7647,2025-01-13T09:29:08.964197,user_1402,$NVDA shares traded,NVDA,Technology,4,2,neutral
sent_7648,2024-12-02T13:11:08.964197,user_312,$BAC analyst meeting outperform,BAC,Semiconductors,9,0,neutral
sent_7649,2025-07-05T16:19:08.964197,user_760,Microsoft Corporation misses estimates,MSFT,Semiconductors,6,5,negative
sent_7650,2024-12-27T00:43:08.964197,user_1637,$BAC analyst meeting filed SEC form #markets,BAC,Consumer Staples,3,3,negative
sent_7651,2025-10-18T18:28:08.964197,user_693,$MSFT strong earnings in after-hours trading,MSFT,Retail,5,1,positive
sent_7652,2025-04-04T13:51:08.964197,user_1930,"Meta Platforms, Inc downgrade regulatory probe",META,Consumer Staples,5,1,negative
sent_7653,2025-09-20T09:12:08.964197,user_1012,$AMZN filed SEC form in after-hours trading,AMZN,Retail,5,6,neutral
sent_7654,2025-10-02T11:36:08.964197,user_280,$TSLA misses estimates stock drops,TSLA,Consumer Staples,3,4,negative
sent_7655,2025-05-16T12:06:08.964197,user_1927,"Meta Platforms, Inc downgrade stock reacts",META,Technology,7,2,negative
sent_7656,2025-09-14T04:38:08.964197,user_275,$JPM misses estimates stock reacts,JPM,Automotive,6,2,negative
sent_7657,2025-01-16T16:33:08.964197,user_353,$MSFT dividend declared downgrade,MSFT,Retail,7,2,negative
sent_7658,2025-09-17T12:51:08.964197,user_1252,$AMZN beats expectations stock drops,AMZN,Financials,4,1,positive
sent_7659,2024-11-24T19:57:08.964197,user_1313,$BAC sell rating raising targets,BAC,Financials,5,0,negative
sent_7660,2025-05-18T20:19:08.965203,user_180,$MSFT shares traded supply chain issues #markets,MSFT,Technology,4,0,neutral
sent_7661,2025-04-16T07:22:08.965203,user_541,Microsoft Corporation buy rating #earnings,MSFT,Automotive,10,0,positive
sent_7662,2025-11-08T00:56:08.965203,user_290,$BAC shares traded,BAC,Retail,2,0,negative
sent_7663,2025-05-09T23:48:08.965203,user_1104,Alphabet Inc declining sales,GOOG,Consumer Discretionary,4,2,neutral
sent_7664,2025-07-01T03:59:08.965203,user_321,Microsoft Corporation analyst meeting shares traded,MSFT,Semiconductors,8,3,neutral
sent_7665,2025-06-25T08:26:08.965203,user_1551,Alphabet Inc downgrade profit warning,GOOG,Retail,6,2,negative
sent_7666,2024-12-03T11:38:08.965203,user_1734,"Tesla, Inc layoffs announced analyst note",TSLA,Technology,11,0,negative
sent_7667,2025-02-08T05:11:08.965203,user_1567,$AMZN revenue growth,AMZN,Retail,3,2,positive
sent_7668,2024-12-19T08:25:08.965203,user_1429,$NVDA beats expectations stock drops #markets,NVDA,Retail,4,1,positive
sent_7669,2025-02-16T20:28:08.965203,user_90,Apple Inc announces conference call #markets,AAPL,Semiconductors,6,1,neutral
sent_7670,2025-02-02T16:40:08.965203,user_1547,$NVDA buy rating upbeat guidance,NVDA,Consumer Staples,8,1,positive
sent_7671,2025-03-22T10:09:08.965203,user_557,$GOOG misses estimates,GOOG,Retail,5,1,negative
sent_7672,2024-12-11T20:46:08.965203,user_1176,Microsoft Corporation outperform shares jump #markets,MSFT,Financials,9,2,positive
sent_7673,2025-05-08T10:16:08.965203,user_57,$META filed SEC form misses estimates,META,Semiconductors,8,1,neutral
sent_7674,2025-08-13T14:09:08.965203,user_265,$AMZN misses estimates weak guidance,AMZN,Semiconductors,5,2,negative
sent_7675,2025-02-11T14:59:08.965203,user_1689,$BAC company updates,BAC,Consumer Discretionary,8,2,neutral
sent_7676,2025-06-02T18:52:08.966198,user_1902,Apple Inc revenue miss shares jump #markets,AAPL,Semiconductors,3,2,negative
sent_7677,2025-10-04T17:50:08.966198,user_722,$MSFT misses estimates supply chain issues,MSFT,Technology,6,4,negative
sent_7678,2025-04-14T10:59:08.966198,user_525,$JPM layoffs announced analyst note,JPM,Financials,10,1,negative
sent_7679,2025-03-05T01:23:08.966198,user_1366,$AMZN strong buy analyst meeting,AMZN,Consumer Discretionary,6,4,positive
sent_7680,2025-08-22T16:06:08.966198,user_331,$AAPL revenue growth on the news #earnings,AAPL,Semiconductors,4,0,positive
sent_7681,2025-04-27T15:07:08.966198,user_1289,$AAPL filed SEC form investors are cautious,AAPL,Retail,5,3,neutral
sent_7682,2024-12-14T18:37:08.966198,user_1370,"Amazon.com, Inc lawsuit",AMZN,Automotive,4,1,negative
sent_7683,2025-03-26T06:01:08.966198,user_65,$JPM supply chain issues,JPM,Semiconductors,2,1,negative
sent_7684,2025-05-07T06:49:08.966198,user_1761,$BAC profit warning investors are cautious,BAC,Retail,6,1,negative
sent_7685,2025-06-07T20:57:08.966198,user_1244,$TSLA company updates buy rating,TSLA,Consumer Discretionary,4,0,neutral
sent_7686,2025-11-12T05:28:08.966198,user_354,$JPM expansion plans analyst note,JPM,Technology,4,0,positive
sent_7687,2025-05-28T17:43:08.966198,user_185,$NVDA analyst meeting layoffs announced,NVDA,Semiconductors,6,2,neutral
sent_7688,2025-01-01T12:40:08.966198,user_1752,Walmart Inc revenue miss,WMT,Consumer Staples,5,0,negative
sent_7689,2025-02-08T04:28:08.966198,user_1599,$MSFT supply chain issues downgrade,MSFT,Technology,7,2,negative
sent_7690,2025-05-08T15:41:08.966198,user_1763,"Tesla, Inc strategic acquisition investors are cautious #markets",TSLA,Semiconductors,4,0,positive
sent_7691,2025-03-28T12:31:08.967201,user_1224,NVIDIA Corporation solid quarter market is watching #earnings,NVDA,Semiconductors,4,1,positive
sent_7692,2025-05-28T14:44:08.967201,user_998,$META company updates conference presentation,META,Consumer Staples,6,0,negative
sent_7693,2024-12-06T19:59:08.967201,user_1248,$JPM strategic acquisition in after-hours trading,JPM,Financials,6,3,positive
sent_7694,2025-08-31T19:10:08.967201,user_177,$BAC announces conference call stock drops,BAC,Retail,4,1,positive
sent_7695,2025-04-06T20:50:08.967201,user_429,$AMZN revenue growth market is watching,AMZN,Automotive,8,4,positive
sent_7696,2025-07-28T21:48:08.967201,user_1758,Microsoft Corporation announces conference call,MSFT,Technology,2,0,neutral
sent_7697,2024-12-30T17:32:08.967201,user_1579,$GOOG conference presentation analyst note,GOOG,Automotive,6,1,negative
sent_7698,2025-04-24T00:14:08.967201,user_22,Walmart Inc beats expectations filed SEC form #markets,WMT,Financials,5,1,positive
sent_7699,2024-12-22T01:50:08.967201,user_455,Apple Inc strategic acquisition #markets,AAPL,Consumer Staples,4,2,positive
sent_7700,2024-11-18T22:23:08.967201,user_1395,$NVDA company updates in after-hours trading,NVDA,Financials,3,2,neutral
sent_7701,2025-11-09T07:34:08.967201,user_604,$NVDA declining sales,NVDA,Consumer Staples,4,5,negative
sent_7702,2025-06-23T21:21:08.967201,user_1665,Microsoft Corporation conference presentation #markets,MSFT,Consumer Staples,5,1,neutral
sent_7703,2025-01-13T16:49:08.967201,user_1093,Microsoft Corporation announces conference call,MSFT,Technology,5,0,negative
sent_7704,2025-01-15T09:54:08.967201,user_409,"Amazon.com, Inc shares traded #markets",AMZN,Consumer Staples,9,1,neutral
sent_7705,2025-05-12T22:20:08.967201,user_891,$JPM strong earnings stock reacts,JPM,Retail,7,3,positive
sent_7706,2025-06-23T19:33:08.967201,user_721,Walmart Inc losses widen solid quarter,WMT,Retail,5,2,negative
sent_7707,2025-03-27T14:46:08.967201,user_1862,$NVDA announces conference call CEO comments #earnings,NVDA,Retail,8,2,neutral
sent_7708,2025-08-23T18:47:08.967201,user_1683,$NVDA announces conference call investors are cautious #earnings,NVDA,Consumer Discretionary,2,1,positive
sent_7709,2025-02-16T05:34:08.967201,user_107,$AAPL outperform #markets,AAPL,Consumer Staples,4,2,positive
sent_7710,2024-11-27T14:06:08.967201,user_585,$BAC losses widen according to sources,BAC,Automotive,5,2,negative
sent_7711,2025-03-29T17:36:08.967201,user_1240,$BAC dividend declared,BAC,Semiconductors,2,5,neutral
sent_7712,2025-04-16T22:06:08.967201,user_627,Microsoft Corporation bullish outlook,MSFT,Consumer Discretionary,2,3,positive
sent_7713,2025-02-28T10:31:08.967201,user_1619,$MSFT upbeat guidance,MSFT,Consumer Discretionary,6,0,positive
sent_7714,2025-07-11T23:24:08.967201,user_897,Walmart Inc regulatory probe upbeat guidance,WMT,Consumer Staples,6,1,neutral
sent_7715,2024-12-16T23:27:08.967201,user_1366,$WMT conference presentation,WMT,Automotive,7,2,neutral
sent_7716,2025-05-25T16:33:08.968824,user_115,Alphabet Inc conference presentation revenue miss,GOOG,Consumer Discretionary,1,3,negative
sent_7717,2025-09-11T18:31:08.968824,user_1594,$BAC layoffs announced,BAC,Technology,3,2,negative
sent_7718,2025-10-18T06:25:08.968824,user_628,$META raising targets,META,Consumer Discretionary,6,3,positive
sent_7719,2025-06-29T23:15:08.968824,user_1345,"Meta Platforms, Inc supply chain issues",META,Technology,4,2,negative
sent_7720,2024-12-19T08:57:08.968824,user_406,$JPM sell rating CEO comments #markets,JPM,Retail,4,2,negative
sent_7721,2025-05-11T05:14:08.968824,user_938,$MSFT layoffs announced investors are cautious #markets #earnings,MSFT,Financials,4,1,negative
sent_7722,2024-12-29T10:17:08.968824,user_441,$GOOG company updates dividend declared #earnings,GOOG,Technology,6,0,neutral
sent_7723,2024-12-17T11:44:08.968824,user_1332,$META company updates investors are cautious,META,Automotive,3,1,neutral
sent_7724,2025-10-15T15:50:08.968824,user_1737,$JPM filed SEC form layoffs announced,JPM,Semiconductors,3,2,neutral
sent_7725,2025-03-20T07:51:08.968824,user_816,$NVDA record profits,NVDA,Semiconductors,1,2,positive
sent_7726,2025-01-23T18:41:08.968824,user_1808,"Tesla, Inc expansion plans on the news",TSLA,Consumer Discretionary,3,2,positive
sent_7727,2025-05-20T04:41:08.968824,user_310,$JPM strong earnings mixed signals,JPM,Retail,8,3,positive
sent_7728,2025-05-06T08:50:08.968824,user_692,$GOOG analyst meeting in after-hours trading,GOOG,Technology,2,3,neutral
sent_7729,2025-06-14T20:13:08.968824,user_1286,$TSLA strong buy,TSLA,Automotive,3,1,positive
sent_7730,2025-06-08T16:39:08.968824,user_609,$BAC record profits,BAC,Automotive,7,0,positive
sent_7731,2025-09-26T12:51:08.968824,user_112,JPMorgan Chase & Co. company updates,JPM,Consumer Discretionary,1,2,positive
sent_7732,2025-08-14T09:09:08.968824,user_516,$WMT filed SEC form regulatory probe #markets,WMT,Technology,4,0,neutral
sent_7733,2025-10-07T16:10:08.969951,user_1265,$WMT strong buy according to sources,WMT,Consumer Discretionary,4,2,positive
sent_7734,2025-10-11T17:45:08.969951,user_1369,$JPM company updates lawsuit,JPM,Semiconductors,8,2,neutral
sent_7735,2025-07-18T13:35:08.969951,user_1594,JPMorgan Chase & Co. dividend declared upbeat guidance,JPM,Semiconductors,3,0,neutral
sent_7736,2025-10-29T08:30:08.969951,user_1928,"Amazon.com, Inc shares traded",AMZN,Semiconductors,4,5,neutral
sent_7737,2025-02-27T03:18:08.969951,user_719,$GOOG lawsuit,GOOG,Consumer Staples,5,3,negative
sent_7738,2025-07-08T00:03:08.969951,user_695,$TSLA upbeat guidance investors are cautious,TSLA,Technology,4,0,positive
sent_7739,2025-04-17T06:55:08.969951,user_1967,JPMorgan Chase & Co. dividend declared dividend declared,JPM,Semiconductors,8,2,neutral
sent_7740,2025-02-03T14:49:08.969951,user_1434,$AMZN announces conference call,AMZN,Semiconductors,7,6,neutral
sent_7741,2025-02-10T20:03:08.969951,user_1945,$META analyst meeting downgrade,META,Automotive,7,2,negative
sent_7742,2025-06-28T12:58:08.969951,user_84,Bank of America Corporation dividend declared strong buy #markets,BAC,Retail,8,1,neutral
sent_7743,2025-04-12T00:20:08.969951,user_1379,$META analyst meeting,META,Consumer Staples,8,2,neutral
sent_7744,2025-07-20T00:51:08.969951,user_938,$BAC shares traded upbeat guidance #earnings,BAC,Semiconductors,5,2,neutral
sent_7745,2025-01-06T17:16:08.969951,user_29,Apple Inc strategic acquisition supply chain issues,AAPL,Automotive,5,3,positive
sent_7746,2024-11-18T11:05:08.969951,user_223,$AMZN strong earnings record profits,AMZN,Consumer Discretionary,5,3,positive
sent_7747,2024-12-19T13:24:08.969951,user_1230,"Tesla, Inc announces conference call",TSLA,Consumer Discretionary,5,1,neutral
sent_7748,2025-05-02T08:55:08.970953,user_162,$BAC analyst meeting shares jump,BAC,Consumer Staples,6,0,neutral
sent_7749,2025-02-01T14:10:08.970953,user_123,$TSLA conference presentation declining sales,TSLA,Consumer Discretionary,6,4,neutral
sent_7750,2024-12-21T00:32:08.970953,user_1650,$TSLA weak guidance,TSLA,Consumer Staples,6,4,negative
sent_7751,2024-11-24T01:39:08.970953,user_1475,$NVDA outperform regulatory probe #markets,NVDA,Retail,4,1,positive
sent_7752,2025-08-19T17:52:08.970953,user_48,$NVDA revenue miss downgrade,NVDA,Automotive,5,1,negative
sent_7753,2025-05-09T12:24:08.970953,user_657,$WMT misses estimates strong buy,WMT,Automotive,2,0,negative
sent_7754,2024-12-05T20:01:08.970953,user_1138,"Meta Platforms, Inc analyst meeting analyst note",META,Consumer Staples,2,1,neutral
sent_7755,2025-05-23T05:11:08.970953,user_1707,Alphabet Inc dividend declared bullish outlook,GOOG,Retail,4,1,negative
sent_7756,2025-02-19T10:15:08.970953,user_1666,$JPM layoffs announced,JPM,Retail,5,2,neutral
sent_7757,2025-01-14T04:34:08.970953,user_1170,$JPM revenue growth,JPM,Retail,2,1,positive
sent_7758,2024-12-07T06:00:08.970953,user_1075,Apple Inc losses widen,AAPL,Retail,4,4,neutral
sent_7759,2025-07-27T02:31:08.970953,user_960,Microsoft Corporation analyst meeting on the news,MSFT,Semiconductors,3,3,positive
sent_7760,2024-12-16T03:10:08.970953,user_719,$NVDA shares traded raising targets #earnings,NVDA,Consumer Staples,1,1,neutral
sent_7761,2025-06-30T07:59:08.970953,user_1258,"Tesla, Inc announces conference call shares traded",TSLA,Technology,2,3,neutral
sent_7762,2025-07-07T17:20:08.970953,user_1524,NVIDIA Corporation analyst meeting supply chain issues #markets,NVDA,Semiconductors,5,3,neutral
sent_7763,2025-10-25T03:08:08.971948,user_79,"Tesla, Inc revenue miss",TSLA,Semiconductors,6,0,negative
sent_7764,2025-09-05T16:57:08.971948,user_1624,$AAPL shares traded CEO comments #earnings,AAPL,Technology,4,1,neutral
sent_7765,2024-12-16T03:13:08.971948,user_1958,"Meta Platforms, Inc company updates regulatory probe #markets",META,Financials,3,2,neutral
sent_7766,2025-06-09T15:13:08.971948,user_1982,$AMZN layoffs announced in after-hours trading,AMZN,Technology,7,2,negative
sent_7767,2025-04-03T08:10:08.971948,user_1679,Bank of America Corporation buy rating CEO comments #markets #earnings,BAC,Consumer Discretionary,5,3,positive
sent_7768,2025-04-07T00:36:08.971948,user_1350,$GOOG declining sales in after-hours trading #earnings,GOOG,Consumer Staples,3,2,negative
sent_7769,2024-12-07T23:17:08.971948,user_683,$JPM company updates,JPM,Semiconductors,3,1,positive
sent_7770,2025-05-14T20:07:08.971948,user_955,$TSLA outperform,TSLA,Consumer Staples,0,2,positive
sent_7771,2025-08-22T07:45:08.971948,user_942,"Meta Platforms, Inc raising targets upbeat guidance",META,Automotive,6,1,positive
sent_7772,2024-12-09T14:08:08.971948,user_1502,$JPM strong buy,JPM,Consumer Staples,8,1,positive
sent_7773,2025-03-21T21:32:08.971948,user_1144,$JPM bullish outlook analyst note,JPM,Retail,5,0,positive
sent_7774,2025-04-24T00:58:08.971948,user_1198,$WMT losses widen announces conference call,WMT,Automotive,3,3,negative
sent_7775,2025-07-26T05:14:08.971948,user_1142,$JPM analyst meeting,JPM,Retail,6,3,negative
sent_7776,2025-10-28T13:06:08.971948,user_1801,$TSLA conference presentation investors are cautious #earnings,TSLA,Semiconductors,5,3,positive
sent_7777,2025-08-08T14:49:08.971948,user_1220,Walmart Inc revenue growth analyst meeting,WMT,Automotive,6,0,positive
sent_7778,2025-04-05T19:16:08.971948,user_407,$BAC filed SEC form on the news,BAC,Technology,10,3,neutral
sent_7779,2025-04-22T02:57:08.972954,user_1163,$META lawsuit stock drops,META,Technology,4,3,negative
sent_7780,2025-02-25T13:44:08.972954,user_1759,$NVDA announces conference call investors are cautious #markets #earnings,NVDA,Consumer Staples,6,2,neutral
sent_7781,2025-07-23T14:35:08.972954,user_1825,Apple Inc sell rating #markets,AAPL,Consumer Discretionary,6,1,negative
sent_7782,2025-09-05T16:35:08.972954,user_1989,$BAC shares traded,BAC,Automotive,4,3,neutral
sent_7783,2025-11-03T17:34:08.972954,user_573,Alphabet Inc filed SEC form,GOOG,Consumer Discretionary,5,4,neutral
sent_7784,2025-01-30T20:13:08.972954,user_1302,"Meta Platforms, Inc analyst meeting",META,Retail,8,2,neutral
sent_7785,2025-11-07T02:33:08.972954,user_90,"Meta Platforms, Inc solid quarter revenue miss",META,Technology,4,0,positive
sent_7786,2025-05-11T01:56:08.972954,user_1457,"Tesla, Inc solid quarter profit warning",TSLA,Semiconductors,8,0,positive
sent_7787,2024-12-26T01:39:08.972954,user_1312,Microsoft Corporation record profits stock drops,MSFT,Semiconductors,10,3,positive
sent_7788,2025-04-13T12:11:08.972954,user_953,"Meta Platforms, Inc announces conference call CEO comments #markets",META,Consumer Staples,3,1,neutral
sent_7789,2025-06-06T22:13:08.972954,user_848,$TSLA shares traded according to sources,TSLA,Consumer Discretionary,4,5,neutral
sent_7790,2025-07-19T21:54:08.972954,user_1227,Alphabet Inc shares traded,GOOG,Automotive,0,0,neutral
sent_7791,2025-03-09T05:04:08.972954,user_1077,$BAC record profits announces conference call,BAC,Consumer Discretionary,3,3,positive
sent_7792,2025-10-13T06:35:08.972954,user_1711,$MSFT shares traded stock drops,MSFT,Semiconductors,6,1,positive
sent_7793,2024-12-31T22:09:08.972954,user_511,$TSLA solid quarter,TSLA,Financials,2,3,positive
sent_7794,2025-02-09T22:46:08.972954,user_717,$NVDA dividend declared sell rating #markets,NVDA,Semiconductors,7,1,neutral
sent_7795,2025-08-27T13:04:08.973959,user_807,$GOOG solid quarter according to sources,GOOG,Consumer Discretionary,8,4,positive
sent_7796,2025-11-03T00:34:08.973959,user_91,$JPM lawsuit strategic acquisition #markets,JPM,Automotive,7,0,neutral
sent_7797,2024-12-26T05:34:08.973959,user_1834,$BAC downgrade expansion plans,BAC,Semiconductors,5,0,neutral
sent_7798,2025-10-15T12:10:08.973959,user_1173,$JPM losses widen outperform,JPM,Technology,10,2,negative
sent_7799,2025-01-28T10:25:08.973959,user_1625,$JPM upbeat guidance,JPM,Financials,3,4,positive
sent_7800,2025-08-09T02:35:08.973959,user_1079,Microsoft Corporation lawsuit CEO comments #markets,MSFT,Consumer Staples,4,1,negative
sent_7801,2024-11-26T23:25:08.973959,user_1146,$TSLA lawsuit #markets,TSLA,Semiconductors,7,4,negative
sent_7802,2025-08-23T00:27:08.973959,user_1439,$MSFT upbeat guidance buy rating,MSFT,Consumer Discretionary,6,4,positive
sent_7803,2025-10-19T21:12:08.973959,user_414,$TSLA strong earnings,TSLA,Automotive,9,1,positive
sent_7804,2025-08-02T02:26:08.973959,user_1856,$NVDA announces conference call,NVDA,Financials,12,1,positive
sent_7805,2025-05-15T13:36:08.973959,user_1546,$TSLA announces conference call investors are cautious,TSLA,Automotive,2,4,neutral
sent_7806,2025-05-02T15:19:08.973959,user_888,$BAC supply chain issues,BAC,Semiconductors,5,2,negative
sent_7807,2025-05-18T19:08:08.973959,user_1813,$GOOG conference presentation analyst note,GOOG,Financials,6,1,neutral
sent_7808,2025-10-05T16:08:08.973959,user_832,$TSLA shares traded market is watching,TSLA,Retail,6,3,neutral
sent_7809,2025-01-20T03:10:08.973959,user_207,NVIDIA Corporation conference presentation,NVDA,Technology,5,3,neutral
sent_7810,2025-10-19T13:12:08.973959,user_814,$NVDA dividend declared #earnings,NVDA,Consumer Staples,2,0,neutral
sent_7811,2025-04-29T16:31:08.974957,user_1747,$AAPL misses estimates beats expectations,AAPL,Semiconductors,4,1,negative
sent_7812,2025-01-24T14:33:08.974957,user_1930,$MSFT outperform CEO comments,MSFT,Semiconductors,4,2,positive
sent_7813,2025-09-04T02:12:08.974957,user_1193,Microsoft Corporation announces conference call,MSFT,Automotive,4,3,neutral
sent_7814,2025-08-24T07:42:08.974957,user_1928,JPMorgan Chase & Co. dividend declared analyst note,JPM,Automotive,7,2,neutral
sent_7815,2025-08-14T01:11:08.974957,user_661,"Amazon.com, Inc supply chain issues",AMZN,Financials,5,4,negative
sent_7816,2025-10-26T01:14:08.974957,user_554,$WMT revenue growth weak guidance,WMT,Technology,3,3,positive
sent_7817,2025-02-23T08:25:08.974957,user_1390,$AAPL expansion plans market is watching,AAPL,Semiconductors,3,3,positive
sent_7818,2025-04-28T18:47:08.974957,user_166,"Amazon.com, Inc strong earnings market is watching",AMZN,Semiconductors,3,3,positive
sent_7819,2024-12-07T17:03:08.974957,user_795,$NVDA profit warning downgrade,NVDA,Consumer Discretionary,7,0,negative
sent_7820,2025-05-29T09:37:08.974957,user_1086,Walmart Inc beats expectations #markets,WMT,Consumer Discretionary,7,6,positive
sent_7821,2025-10-01T18:44:08.974957,user_1621,$WMT dividend declared,WMT,Consumer Staples,2,0,neutral
sent_7822,2025-04-15T05:21:08.974957,user_1307,"Meta Platforms, Inc outperform #earnings",META,Automotive,2,1,positive
sent_7823,2025-05-02T06:18:08.974957,user_1781,"Tesla, Inc weak guidance weak guidance",TSLA,Financials,7,2,negative
sent_7824,2025-06-14T04:44:08.974957,user_1999,$MSFT declining sales strong earnings,MSFT,Consumer Discretionary,3,1,neutral
sent_7825,2025-03-20T16:18:08.974957,user_648,"Meta Platforms, Inc strategic acquisition in after-hours trading",META,Retail,5,2,positive
sent_7826,2025-10-09T22:27:08.975951,user_418,Walmart Inc raising targets #markets,WMT,Consumer Staples,6,2,positive
sent_7827,2025-06-29T13:21:08.975951,user_1662,$GOOG regulatory probe mixed signals,GOOG,Automotive,5,3,negative
sent_7828,2025-08-02T12:57:08.975951,user_1581,$JPM filed SEC form record profits,JPM,Consumer Discretionary,7,2,negative
sent_7829,2024-12-03T18:45:08.975951,user_1458,$JPM strategic acquisition,JPM,Consumer Discretionary,3,2,positive
sent_7830,2024-11-27T15:46:08.975951,user_1807,NVIDIA Corporation record profits #earnings,NVDA,Financials,9,1,positive
sent_7831,2025-01-16T06:13:08.975951,user_1272,$GOOG buy rating #markets,GOOG,Consumer Staples,6,1,positive
sent_7832,2025-10-28T18:39:08.975951,user_821,$BAC conference presentation,BAC,Retail,9,1,neutral
sent_7833,2025-10-28T02:14:08.975951,user_27,$TSLA shares traded,TSLA,Consumer Discretionary,8,1,neutral
sent_7834,2025-06-07T20:15:08.975951,user_499,Microsoft Corporation strategic acquisition,MSFT,Consumer Staples,6,1,positive
